experiment_id	library_strategy	library_selection	taxon_id	scientific_name	collection_date	location	lat_lon
SRX27391612	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391611	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391610	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391609	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391608	WGS	RT-PCR	527639	wastewater metagenome	2024-12-31	USA: Wisconsin
SRX27391607	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391606	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391605	WGS	RT-PCR	527639	wastewater metagenome	2024-12-31	USA: Wisconsin
SRX27391604	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391603	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391602	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391601	WGS	RT-PCR	527639	wastewater metagenome	2024-12-18	USA: Wisconsin
SRX27391600	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391599	WGS	RT-PCR	527639	wastewater metagenome	2025-01-01	USA: Wisconsin
SRX27391598	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391597	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391596	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391595	WGS	RT-PCR	527639	wastewater metagenome	2025-01-01	USA: Wisconsin
SRX27391594	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391593	WGS	RT-PCR	527639	wastewater metagenome	2025-01-01	USA: Wisconsin
SRX27391592	WGS	RT-PCR	527639	wastewater metagenome	2025-01-01	USA: Wisconsin
SRX27391591	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27391590	WGS	RT-PCR	527639	wastewater metagenome	2024-12-30	USA: Wisconsin
SRX27300170	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300169	WGS	RT-PCR	527639	wastewater metagenome	2024-12-15	USA: Wisconsin
SRX27300168	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300167	WGS	RT-PCR	527639	wastewater metagenome	2024-12-17	USA: Wisconsin
SRX27300166	WGS	RT-PCR	527639	wastewater metagenome	2024-12-17	USA: Wisconsin
SRX27300165	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300164	WGS	RT-PCR	527639	wastewater metagenome	2024-12-12	USA: Wisconsin
SRX27300163	WGS	RT-PCR	527639	wastewater metagenome	2024-12-17	USA: Wisconsin
SRX27300162	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300161	WGS	RT-PCR	527639	wastewater metagenome	2024-12-17	USA: Wisconsin
SRX27300160	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300159	WGS	RT-PCR	527639	wastewater metagenome	2024-12-20	USA: Wisconsin
SRX27300158	WGS	RT-PCR	527639	wastewater metagenome	2024-12-12	USA: Wisconsin
SRX27300157	WGS	RT-PCR	527639	wastewater metagenome	2024-12-17	USA: Wisconsin
SRX27300156	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300155	WGS	RT-PCR	527639	wastewater metagenome	2024-12-11	USA: Wisconsin
SRX27300154	WGS	RT-PCR	527639	wastewater metagenome	2024-12-17	USA: Wisconsin
SRX27300153	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300152	WGS	RT-PCR	527639	wastewater metagenome	2024-12-15	USA: Wisconsin
SRX27300151	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300150	WGS	RT-PCR	527639	wastewater metagenome	2024-12-18	USA: Wisconsin
SRX27300149	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300148	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300147	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300146	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300145	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300144	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300143	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27300142	WGS	RT-PCR	527639	wastewater metagenome	2024-12-15	USA: Wisconsin
SRX27300141	WGS	RT-PCR	527639	wastewater metagenome	2024-12-16	USA: Wisconsin
SRX27233594	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233593	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233592	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233591	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233590	WGS	RT-PCR	527639	wastewater metagenome	2024-12-08	USA: Wisconsin
SRX27233589	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233588	WGS	RT-PCR	527639	wastewater metagenome	2024-12-05	USA: Wisconsin
SRX27233587	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233586	WGS	RT-PCR	527639	wastewater metagenome	2024-12-10	USA: Wisconsin
SRX27233585	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233584	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233583	WGS	RT-PCR	527639	wastewater metagenome	2024-12-10	USA: Wisconsin
SRX27233582	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233581	WGS	RT-PCR	527639	wastewater metagenome	2024-12-11	USA: Wisconsin
SRX27233580	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233579	WGS	RT-PCR	527639	wastewater metagenome	2024-12-10	USA: Wisconsin
SRX27233578	WGS	RT-PCR	527639	wastewater metagenome	2024-12-08	USA: Wisconsin
SRX27233577	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233576	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233575	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27233574	WGS	RT-PCR	527639	wastewater metagenome	2024-12-08	USA: Wisconsin
SRX27233573	WGS	RT-PCR	527639	wastewater metagenome	2024-12-09	USA: Wisconsin
SRX27144770	WGS	RT-PCR	527639	wastewater metagenome	2024-12-04	USA: Wisconsin
SRX27144769	WGS	RT-PCR	527639	wastewater metagenome	2024-12-02	USA: Wisconsin
SRX27144768	WGS	RT-PCR	527639	wastewater metagenome	2024-12-04	USA: Wisconsin
SRX27144767	WGS	RT-PCR	527639	wastewater metagenome	2024-12-02	USA: Wisconsin
SRX27144766	WGS	RT-PCR	527639	wastewater metagenome	2024-12-01	USA: Wisconsin
SRX27144765	WGS	RT-PCR	527639	wastewater metagenome	2024-12-02	USA: Wisconsin
SRX27144764	WGS	RT-PCR	527639	wastewater metagenome	2024-12-02	USA: Wisconsin
SRX27144763	WGS	RT-PCR	527639	wastewater metagenome	2024-12-03	USA: Wisconsin
SRX27144762	WGS	RT-PCR	527639	wastewater metagenome	2024-12-02	USA: Wisconsin
SRX27144761	WGS	RT-PCR	527639	wastewater metagenome	2024-12-04	USA: Wisconsin
SRX27144760	WGS	RT-PCR	527639	wastewater metagenome	2024-12-02	USA: Wisconsin
SRX27144759	WGS	RT-PCR	527639	wastewater metagenome	2024-12-01	USA: Wisconsin
SRX27144758	WGS	RT-PCR	527639	wastewater metagenome	2024-12-04	USA: Wisconsin
SRX27144757	WGS	RT-PCR	527639	wastewater metagenome	2024-12-03	USA: Wisconsin
SRX27144756	WGS	RT-PCR	527639	wastewater metagenome	2024-12-02	USA: Wisconsin
SRX27144755	WGS	RT-PCR	527639	wastewater metagenome	2024-12-02	USA: Wisconsin
SRX27144754	WGS	RT-PCR	527639	wastewater metagenome	2024-12-01	USA: Wisconsin
SRX27144753	WGS	RT-PCR	527639	wastewater metagenome	2024-12-01	USA: Wisconsin
SRX27144752	WGS	RT-PCR	527639	wastewater metagenome	2024-12-02	USA: Wisconsin
SRX27144751	WGS	RT-PCR	527639	wastewater metagenome	2024-12-04	USA: Wisconsin
SRX27144750	WGS	RT-PCR	527639	wastewater metagenome	2024-12-02	USA: Wisconsin
SRX27144749	WGS	RT-PCR	527639	wastewater metagenome	2024-12-04	USA: Wisconsin
SRX27144748	WGS	RT-PCR	527639	wastewater metagenome	2024-12-04	USA: Wisconsin
SRX27144747	WGS	RT-PCR	527639	wastewater metagenome	2024-12-04	USA: Wisconsin
SRX27144746	WGS	RT-PCR	527639	wastewater metagenome	2024-12-04	USA: Wisconsin
SRX27144745	WGS	RT-PCR	527639	wastewater metagenome	2024-12-04	USA: Wisconsin
SRX27144744	WGS	RT-PCR	527639	wastewater metagenome	2024-12-02	USA: Wisconsin
SRX27060171	WGS	RT-PCR	527639	wastewater metagenome	2024-11-26	USA: Wisconsin
SRX27060170	WGS	RT-PCR	527639	wastewater metagenome	2024-11-25	USA: Wisconsin
SRX27060169	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX27060168	WGS	RT-PCR	527639	wastewater metagenome	2024-11-21	USA: Wisconsin
SRX27060167	WGS	RT-PCR	527639	wastewater metagenome	2024-11-24	USA: Wisconsin
SRX27060166	WGS	RT-PCR	527639	wastewater metagenome	2024-11-25	USA: Wisconsin
SRX27060165	WGS	RT-PCR	527639	wastewater metagenome	2024-12-01	USA: Wisconsin
SRX27060164	WGS	RT-PCR	527639	wastewater metagenome	2024-11-24	USA: Wisconsin
SRX27060163	WGS	RT-PCR	527639	wastewater metagenome	2024-11-22	USA: Wisconsin
SRX27060162	WGS	RT-PCR	527639	wastewater metagenome	2024-11-25	USA: Wisconsin
SRX27060161	WGS	RT-PCR	527639	wastewater metagenome	2024-11-29	USA: Wisconsin
SRX27060160	WGS	RT-PCR	527639	wastewater metagenome	2024-11-25	USA: Wisconsin
SRX27060159	WGS	RT-PCR	527639	wastewater metagenome	2024-11-24	USA: Wisconsin
SRX27060158	WGS	RT-PCR	527639	wastewater metagenome	2024-11-29	USA: Wisconsin
SRX27060157	WGS	RT-PCR	527639	wastewater metagenome	2024-11-25	USA: Wisconsin
SRX27060156	WGS	RT-PCR	527639	wastewater metagenome	2024-11-25	USA: Wisconsin
SRX27060155	WGS	RT-PCR	527639	wastewater metagenome	2024-11-25	USA: Wisconsin
SRX27060154	WGS	RT-PCR	527639	wastewater metagenome	2024-11-25	USA: Wisconsin
SRX27060153	WGS	RT-PCR	527639	wastewater metagenome	2024-11-25	USA: Wisconsin
SRX27060152	WGS	RT-PCR	527639	wastewater metagenome	2024-11-27	USA: Wisconsin
SRX27060151	WGS	RT-PCR	527639	wastewater metagenome	2024-11-24	USA: Wisconsin
SRX27060150	WGS	RT-PCR	527639	wastewater metagenome	2024-11-25	USA: Wisconsin
SRX26962390	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26962389	WGS	RT-PCR	527639	wastewater metagenome	2024-11-19	USA: Wisconsin
SRX26962388	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26962387	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26962386	WGS	RT-PCR	527639	wastewater metagenome	2024-11-17	USA: Wisconsin
SRX26962385	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26962384	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26962383	WGS	RT-PCR	527639	wastewater metagenome	2024-11-19	USA: Wisconsin
SRX26962382	WGS	RT-PCR	527639	wastewater metagenome	2024-11-15	USA: Wisconsin
SRX26962381	WGS	RT-PCR	527639	wastewater metagenome	2024-11-20	USA: Wisconsin
SRX26962380	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26962379	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26962378	WGS	RT-PCR	527639	wastewater metagenome	2024-11-17	USA: Wisconsin
SRX26962377	WGS	RT-PCR	527639	wastewater metagenome	2024-11-10	USA: Wisconsin
SRX26962376	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26962375	WGS	RT-PCR	527639	wastewater metagenome	2024-11-20	USA: Wisconsin
SRX26962374	WGS	RT-PCR	527639	wastewater metagenome	2024-11-20	USA: Wisconsin
SRX26962373	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26962372	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26962371	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26962370	WGS	RT-PCR	527639	wastewater metagenome	2024-11-17	USA: Wisconsin
SRX26962369	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26962368	WGS	RT-PCR	527639	wastewater metagenome	2024-11-18	USA: Wisconsin
SRX26919646	WGS	RT-PCR	527639	wastewater metagenome	2024-11-11	USA: Wisconsin
SRX26919645	WGS	RT-PCR	527639	wastewater metagenome	2024-11-13	USA: Wisconsin
SRX26919644	WGS	RT-PCR	527639	wastewater metagenome	2024-11-11	USA: Wisconsin
SRX26919643	WGS	RT-PCR	527639	wastewater metagenome	2024-11-10	USA: Wisconsin
SRX26919642	WGS	RT-PCR	527639	wastewater metagenome	2024-11-13	USA: Wisconsin
SRX26919641	WGS	RT-PCR	527639	wastewater metagenome	2024-11-11	USA: Wisconsin
SRX26919640	WGS	RT-PCR	527639	wastewater metagenome	2024-11-11	USA: Wisconsin
SRX26919639	WGS	RT-PCR	527639	wastewater metagenome	2024-11-10	USA: Wisconsin
SRX26919638	WGS	RT-PCR	527639	wastewater metagenome	2024-11-04	USA: Wisconsin
SRX26919637	WGS	RT-PCR	527639	wastewater metagenome	2024-11-12	USA: Wisconsin
SRX26919636	WGS	RT-PCR	527639	wastewater metagenome	2024-11-13	USA: Wisconsin
SRX26919635	WGS	RT-PCR	527639	wastewater metagenome	2024-10-27	USA: Wisconsin
SRX26919634	WGS	RT-PCR	527639	wastewater metagenome	2024-11-10	USA: Wisconsin
SRX26919633	WGS	RT-PCR	527639	wastewater metagenome	2024-11-12	USA: Wisconsin
SRX26919632	WGS	RT-PCR	527639	wastewater metagenome	2024-11-11	USA: Wisconsin
SRX26919631	WGS	RT-PCR	527639	wastewater metagenome	2024-11-11	USA: Wisconsin
SRX26919630	WGS	RT-PCR	527639	wastewater metagenome	2024-11-11	USA: Wisconsin
SRX26919629	WGS	RT-PCR	527639	wastewater metagenome	2024-11-06	USA: Wisconsin
SRX26919628	WGS	RT-PCR	527639	wastewater metagenome	2024-11-12	USA: Wisconsin
SRX26919627	WGS	RT-PCR	527639	wastewater metagenome	2024-11-10	USA: Wisconsin
SRX26919626	WGS	RT-PCR	527639	wastewater metagenome	2024-11-11	USA: Wisconsin
SRX26919625	WGS	RT-PCR	527639	wastewater metagenome	2024-11-11	USA: Wisconsin
SRX26919624	WGS	RT-PCR	527639	wastewater metagenome	2024-11-11	USA: Wisconsin
SRX26769319	WGS	RT-PCR	527639	wastewater metagenome	2024-11-06	USA: Wisconsin
SRX26769318	WGS	RT-PCR	527639	wastewater metagenome	2024-11-03	USA: Wisconsin
SRX26769317	WGS	RT-PCR	527639	wastewater metagenome	2024-11-04	USA: Wisconsin
SRX26769316	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26769315	WGS	RT-PCR	527639	wastewater metagenome	2024-11-04	USA: Wisconsin
SRX26769314	WGS	RT-PCR	527639	wastewater metagenome	2024-11-04	USA: Wisconsin
SRX26769313	WGS	RT-PCR	527639	wastewater metagenome	2024-10-31	USA: Wisconsin
SRX26769312	WGS	RT-PCR	527639	wastewater metagenome	2024-11-04	USA: Wisconsin
SRX26769311	WGS	RT-PCR	527639	wastewater metagenome	2024-11-05	USA: Wisconsin
SRX26769310	WGS	RT-PCR	527639	wastewater metagenome	2024-11-03	USA: Wisconsin
SRX26769309	WGS	RT-PCR	527639	wastewater metagenome	2024-11-04	USA: Wisconsin
SRX26769308	WGS	RT-PCR	527639	wastewater metagenome	2024-11-04	USA: Wisconsin
SRX26769307	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26769306	WGS	RT-PCR	527639	wastewater metagenome	2024-11-04	USA: Wisconsin
SRX26769305	WGS	RT-PCR	527639	wastewater metagenome	2024-10-30	USA: Wisconsin
SRX26769304	WGS	RT-PCR	527639	wastewater metagenome	2024-11-04	USA: Wisconsin
SRX26769303	WGS	RT-PCR	527639	wastewater metagenome	2024-11-04	USA: Wisconsin
SRX26769302	WGS	RT-PCR	527639	wastewater metagenome	2024-11-04	USA: Wisconsin
SRX26769301	WGS	RT-PCR	527639	wastewater metagenome	2024-11-04	USA: Wisconsin
SRX26769300	WGS	RT-PCR	527639	wastewater metagenome	2024-10-27	USA: Wisconsin
SRX26703935	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703934	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703933	WGS	RT-PCR	527639	wastewater metagenome	2024-10-27	USA: Wisconsin
SRX26703932	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703931	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703930	WGS	RT-PCR	527639	wastewater metagenome	2024-10-27	USA: Wisconsin
SRX26703929	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703928	WGS	RT-PCR	527639	wastewater metagenome	2024-10-27	USA: Wisconsin
SRX26703927	WGS	RT-PCR	527639	wastewater metagenome	2024-10-30	USA: Wisconsin
SRX26703926	WGS	RT-PCR	527639	wastewater metagenome	2024-10-30	USA: Wisconsin
SRX26703925	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703924	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703923	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703922	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703921	WGS	RT-PCR	527639	wastewater metagenome	2024-10-29	USA: Wisconsin
SRX26703920	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703919	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703918	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703917	WGS	RT-PCR	527639	wastewater metagenome	2024-10-27	USA: Wisconsin
SRX26703916	WGS	RT-PCR	527639	wastewater metagenome	2024-10-29	USA: Wisconsin
SRX26703915	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703914	WGS	RT-PCR	527639	wastewater metagenome	2024-10-29	USA: Wisconsin
SRX26703913	WGS	RT-PCR	527639	wastewater metagenome	2024-10-30	USA: Wisconsin
SRX26703912	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703911	WGS	RT-PCR	527639	wastewater metagenome	2024-10-30	USA: Wisconsin
SRX26703910	WGS	RT-PCR	527639	wastewater metagenome	2024-10-28	USA: Wisconsin
SRX26703909	WGS	RT-PCR	527639	wastewater metagenome	2024-10-30	USA: Wisconsin
SRX26602697	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602696	WGS	RT-PCR	527639	wastewater metagenome	2024-10-22	USA: Wisconsin
SRX26602695	WGS	RT-PCR	527639	wastewater metagenome	2024-10-16	USA: Wisconsin
SRX26602694	WGS	RT-PCR	527639	wastewater metagenome	2024-10-23	USA: Wisconsin
SRX26602693	WGS	RT-PCR	527639	wastewater metagenome	2024-10-23	USA: Wisconsin
SRX26602692	WGS	RT-PCR	527639	wastewater metagenome	2024-10-23	USA: Wisconsin
SRX26602691	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602690	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602689	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602688	WGS	RT-PCR	527639	wastewater metagenome	2024-10-23	USA: Wisconsin
SRX26602687	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602686	WGS	RT-PCR	527639	wastewater metagenome	2024-10-23	USA: Wisconsin
SRX26602685	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602684	WGS	RT-PCR	527639	wastewater metagenome	2024-10-23	USA: Wisconsin
SRX26602683	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602682	WGS	RT-PCR	527639	wastewater metagenome	2024-10-16	USA: Wisconsin
SRX26602681	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602680	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602679	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602678	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602677	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602676	WGS	RT-PCR	527639	wastewater metagenome	2024-10-22	USA: Wisconsin
SRX26602675	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602674	WGS	RT-PCR	527639	wastewater metagenome	2024-10-22	USA: Wisconsin
SRX26602673	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602672	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602671	WGS	RT-PCR	527639	wastewater metagenome	2024-10-20	USA: Wisconsin
SRX26602670	WGS	RT-PCR	527639	wastewater metagenome	2024-10-21	USA: Wisconsin
SRX26602669	WGS	RT-PCR	527639	wastewater metagenome	2024-10-17	USA: Wisconsin
SRX26602652	WGS	RT-PCR	527639	wastewater metagenome	2024-10-16	USA: Wisconsin
SRX26602651	WGS	RT-PCR	527639	wastewater metagenome	2024-10-16	USA: Wisconsin
SRX26602650	WGS	RT-PCR	527639	wastewater metagenome	2024-10-14	USA: Wisconsin
SRX26602649	WGS	RT-PCR	527639	wastewater metagenome	2024-10-14	USA: Wisconsin
SRX26602648	WGS	RT-PCR	527639	wastewater metagenome	2024-10-13	USA: Wisconsin
SRX26602647	WGS	RT-PCR	527639	wastewater metagenome	2024-10-14	USA: Wisconsin
SRX26602646	WGS	RT-PCR	527639	wastewater metagenome	2024-10-13	USA: Wisconsin
SRX26602645	WGS	RT-PCR	527639	wastewater metagenome	2024-10-14	USA: Wisconsin
SRX26602644	WGS	RT-PCR	527639	wastewater metagenome	2024-10-14	USA: Wisconsin
SRX26602643	WGS	RT-PCR	527639	wastewater metagenome	2024-10-16	USA: Wisconsin
SRX26602642	WGS	RT-PCR	527639	wastewater metagenome	2024-10-16	USA: Wisconsin
SRX26602641	WGS	RT-PCR	527639	wastewater metagenome	2024-10-14	USA: Wisconsin
SRX26602640	WGS	RT-PCR	527639	wastewater metagenome	2024-10-14	USA: Wisconsin
SRX26602639	WGS	RT-PCR	527639	wastewater metagenome	2024-10-13	USA: Wisconsin
SRX26602638	WGS	RT-PCR	527639	wastewater metagenome	2024-10-14	USA: Wisconsin
SRX26602637	WGS	RT-PCR	527639	wastewater metagenome	2024-10-15	USA: Wisconsin
SRX26602636	WGS	RT-PCR	527639	wastewater metagenome	2024-10-16	USA: Wisconsin
SRX26602635	WGS	RT-PCR	527639	wastewater metagenome	2024-10-14	USA: Wisconsin
SRX26602634	WGS	RT-PCR	527639	wastewater metagenome	2024-10-14	USA: Wisconsin
SRX26602633	WGS	RT-PCR	527639	wastewater metagenome	2024-10-14	USA: Wisconsin
SRX26602632	WGS	RT-PCR	527639	wastewater metagenome	2024-10-16	USA: Wisconsin
SRX26602631	WGS	RT-PCR	527639	wastewater metagenome	2024-10-14	USA: Wisconsin
SRX26602630	WGS	RT-PCR	527639	wastewater metagenome	2024-10-13	USA: Wisconsin
SRX26458800	WGS	RT-PCR	527639	wastewater metagenome	2024-10-07	USA: Wisconsin
SRX26458799	WGS	RT-PCR	527639	wastewater metagenome	2024-10-09	USA: Wisconsin
SRX26458798	WGS	RT-PCR	527639	wastewater metagenome	2024-10-09	USA: Wisconsin
SRX26458797	WGS	RT-PCR	527639	wastewater metagenome	2024-10-07	USA: Wisconsin
SRX26458796	WGS	RT-PCR	527639	wastewater metagenome	2024-10-07	USA: Wisconsin
SRX26458795	WGS	RT-PCR	527639	wastewater metagenome	2024-10-07	USA: Wisconsin
SRX26458794	WGS	RT-PCR	527639	wastewater metagenome	2024-10-07	USA: Wisconsin
SRX26458793	WGS	RT-PCR	527639	wastewater metagenome	2024-10-06	USA: Wisconsin
SRX26458792	WGS	RT-PCR	527639	wastewater metagenome	2024-10-07	USA: Wisconsin
SRX26458791	WGS	RT-PCR	527639	wastewater metagenome	2024-10-07	USA: Wisconsin
SRX26458790	WGS	RT-PCR	527639	wastewater metagenome	2024-10-08	USA: Wisconsin
SRX26458789	WGS	RT-PCR	527639	wastewater metagenome	2024-10-08	USA: Wisconsin
SRX26458788	WGS	RT-PCR	527639	wastewater metagenome	2024-10-06	USA: Wisconsin
SRX26458787	WGS	RT-PCR	527639	wastewater metagenome	2024-10-07	USA: Wisconsin
SRX26458786	WGS	RT-PCR	527639	wastewater metagenome	2024-10-07	USA: Wisconsin
SRX26458785	WGS	RT-PCR	527639	wastewater metagenome	2024-10-09	USA: Wisconsin
SRX26458784	WGS	RT-PCR	527639	wastewater metagenome	2024-10-07	USA: Wisconsin
SRX26458783	WGS	RT-PCR	527639	wastewater metagenome	2024-10-09	USA: Wisconsin
SRX26458782	WGS	RT-PCR	527639	wastewater metagenome	2024-10-07	USA: Wisconsin
SRX26458781	WGS	RT-PCR	527639	wastewater metagenome	2024-10-07	USA: Wisconsin
SRX26458780	WGS	RT-PCR	527639	wastewater metagenome	2024-10-06	USA: Wisconsin
SRX26445011	WGS	RANDOM	3102713	Escherichia phage	2023-10-22	USA: Florida	30.34 N 81.66 W
SRX26429669	WGS	RANDOM	1076179	bioreactor metagenome	2023-07-12	USA: Madison, Wisconsi	43.0738 N 89.414 W
SRX26429658	WGS	RANDOM	1076179	bioreactor metagenome	2023-07-26	USA: Madison, Wisconsi	43.0738 N 89.414 W
SRX26429649	WGS	RANDOM	1076179	bioreactor metagenome	2023-07-19	USA: Madison, Wisconsi	43.0738 N 89.414 W
SRX26379092	WGS	RT-PCR	527639	wastewater metagenome	2024-09-30	USA: Wisconsin
